"filename", "language", "pip requirements", "JSON with Comments", "HTML", "Python", "Properties", "Batch", "CSS", "JavaScript", "JSON", "PowerShell", "XML", "C++", "comment", "blank", "total"
"f:\Inframind\dist\app\IPython\extensions\sympyprinting.py", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 25, 4, 33
"f:\Inframind\dist\app\IPython\extensions\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\IPython\extensions\tests\test_autoreload.py", "Python", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 149, 77, 448
"f:\Inframind\dist\app\IPython\extensions\tests\test_storemagic.py", "Python", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 67
"f:\Inframind\dist\app\Include\pyconfig.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 290, 150, 688
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\__init__.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 13
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\apps\__init__.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\apps\config.pyi", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\apps\registry.pyi", "Python", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 41
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\conf\__init__.pyi", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 30
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\conf\global_settings.pyi", "Python", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 249, 113, 505
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\conf\locale\__init__.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\conf\urls\__init__.pyi", "Python", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 26
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\conf\urls\i18n.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\conf\urls\static.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\__init__.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\actions.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\apps.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\checks.pyi", "Python", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\decorators.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\filters.pyi", "Python", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 111
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\forms.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\helpers.pyi", "Python", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 156
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\models.pyi", "Python", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\options.pyi", "Python", 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 276
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\sites.pyi", "Python", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 76
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_list.pyi", "Python", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_modify.pyi", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_static.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_urls.pyi", "Python", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\base.pyi", "Python", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\log.pyi", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\tests.pyi", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\utils.pyi", "Python", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 69
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\autocomplete.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\decorators.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\main.pyi", "Python", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 90
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admin\widgets.pyi", "Python", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 103
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\middleware.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\urls.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\utils.pyi", "Python", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\views.pyi", "Python", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\__init__.pyi", "Python", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\admin.pyi", "Python", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\apps.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\backends.pyi", "Python", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 41
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\base_user.pyi", "Python", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\checks.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\context_processors.pyi", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\decorators.pyi", "Python", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 22
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\forms.pyi", "Python", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 92
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\handlers\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\handlers\modwsgi.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\hashers.pyi", "Python", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\__init__.pyi", "Python", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\commands\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\commands\changepassword.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\commands\createsuperuser.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\middleware.pyi", "Python", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\mixins.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\models.pyi", "Python", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 118
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\password_validation.pyi", "Python", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 47
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\signals.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\tokens.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\urls.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\validators.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\auth\views.pyi", "Python", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 73
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\admin.pyi", "Python", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\apps.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\checks.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\fields.pyi", "Python", 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 96
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\forms.pyi", "Python", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\management\__init__.pyi", "Python", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\management\commands\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\management\commands\remove_stale_contenttypes.pyi", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\models.pyi", "Python", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\views.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\forms.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\middleware.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\models.pyi", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\sitemaps.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\templatetags\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\templatetags\flatpages.pyi", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\urls.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\views.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\gis\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\gis\db\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\gis\db\models\__init__.pyi", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\gis\db\models\fields.pyi", "Python", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 92
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\humanize\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\humanize\templatetags\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\humanize\templatetags\humanize.pyi", "Python", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\__init__.pyi", "Python", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\api.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\constants.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\context_processors.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\middleware.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\__init__.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\base.pyi", "Python", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\cookie.pyi", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\fallback.pyi", "Python", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\session.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\utils.pyi", "Python", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\messages\views.pyi", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\__init__.pyi", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\general.pyi", "Python", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\mixins.pyi", "Python", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\statistics.pyi", "Python", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\constraints.pyi", "Python", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\__init__.pyi", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\array.pyi", "Python", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 52
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\citext.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\hstore.pyi", "Python", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\jsonb.pyi", "Python", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\mixins.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\ranges.pyi", "Python", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\functions.pyi", "Python", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\indexes.pyi", "Python", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 83
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\lookups.pyi", "Python", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\operations.pyi", "Python", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\search.pyi", "Python", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\signals.pyi", "Python", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\postgres\validators.pyi", "Python", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\redirects\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\redirects\middleware.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\redirects\models.pyi", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\sessions\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\sessions\backends\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\sessions\backends\base.pyi", "Python", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\sessions\backends\cache.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\sessions\backends\cached_db.pyi", "Python", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\sessions\backends\db.pyi", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Inframind\dist\app\jedi\third_party\django-stubs\django-stubs\contrib\sessions\backends\file.pyi", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
